row_id,amount,source_url,snapshot_date,verbatim_quote_from_source,note,currency,funder,funder_code,input_row_ids,money_type,operation,org_id,period,period_end,period_start,quarters,route,unit,verdict
DN-PC,1210360,https://projects.propublica.org/nonprofits/full_text/202043149349304239/IRS990ScheduleI,2026-09-14,"{""G-510198509-202043149349304239-1036"": ""200,000"", ""G-510198509-202133149349300708-1611"": ""960,360"", ""G-510198509-202412739349300401-1648"": ""50,000""}","Separate route subtotal within the identified filed cash-grant pool only. A zero is an empty route subset of an otherwise nonempty observed pool, not proof of no funding. DAF-sponsor status does not identify an adviser or establish each grant’s fund type.",USD,,,G-510198509-202043149349304239-1036;G-510198509-202133149349300708-1611;G-510198509-202412739349300401-1648,DAF_sponsor_routed_cash_grants,sum,PC,,,,,,,KEEP
DN-PCF,4197690,https://projects.propublica.org/nonprofits/full_text/202003199349301770/IRS990ScheduleI,2026-09-14,"{""G-205205488-202003199349301770-3105"": ""5,200"", ""G-205205488-202223199349318287-2888"": ""10,800"", ""G-205205488-202543149349305759-2505"": ""5,250"", ""G-232888152-202211339349310116-13366"": ""63,200"", ""G-232888152-202331359349303108-14880"": ""56,700"", ""G-232888152-202441359349309439-14610"": ""29,050"", ""G-232888152-202511349349313096-16381"": ""64,000"", ""G-232888152-202621329349306657-18905"": ""306,100"", ""G-237825575-202011979349306246-5481"": ""6,500"", ""G-237825575-202121459349300307-9411"": ""7,750"", ""G-237825575-202231339349309863-8571"": ""131,000"", ""G-237825575-202311359349313966-10305"": ""5,750"", ""G-237825575-202431429349301368-10514"": ""5,250"", ""G-237825575-202601289349302480-15381"": ""26,500"", ""G-510198509-202133149349300708-1610"": ""1,309,640"", ""G-510198509-202233189349313898-1460"": ""1,080,000"", ""G-510198509-202400469349300305-1801"": ""170,000"", ""G-510198509-202412739349300401-1647"": ""125,000"", ""G-510198509-202523189349301347-1539"": ""790,000""}","Separate route subtotal within the identified filed cash-grant pool only. A zero is an empty route subset of an otherwise nonempty observed pool, not proof of no funding. DAF-sponsor status does not identify an adviser or establish each grant’s fund type.",USD,,,G-205205488-202003199349301770-3105;G-205205488-202223199349318287-2888;G-205205488-202543149349305759-2505;G-232888152-202211339349310116-13366;G-232888152-202331359349303108-14880;G-232888152-202441359349309439-14610;G-232888152-202511349349313096-16381;G-232888152-202621329349306657-18905;G-237825575-202011979349306246-5481;G-237825575-202121459349300307-9411;G-237825575-202231339349309863-8571;G-237825575-202311359349313966-10305;G-237825575-202431429349301368-10514;G-237825575-202601289349302480-15381;G-510198509-202133149349300708-1610;G-510198509-202233189349313898-1460;G-510198509-202400469349300305-1801;G-510198509-202412739349300401-1647;G-510198509-202523189349301347-1539,DAF_sponsor_routed_cash_grants,sum,PCF,,,,,,,KEEP
DN-PROGRESS,,https://projects.propublica.org/nonprofits/api/v2/organizations/853963084.json,2026-09-14,"{""ID-PROGRESS"": ""{\""name\"":\""Chamber Of Progress\"",\""ein\"":853963084,\""subsection_code\"":6,\""ruling_date\"":\""2021-08-01\""}""}","Separate route subtotal within the identified filed cash-grant pool only. A zero is an empty route subset of an otherwise nonempty observed pool, not proof of no funding. DAF-sponsor status does not identify an adviser or establish each grant’s fund type.",USD,,,ID-PROGRESS,DAF_sponsor_routed_cash_grants,unavailable,PROGRESS,,,,,,,OPEN
DN-SAIF,345000,https://projects.propublica.org/nonprofits/full_text/202601289349302480/IRS990ScheduleI,2026-09-14,"{""G-237825575-202601289349302480-16234"": ""345,000""}","Separate route subtotal within the identified filed cash-grant pool only. A zero is an empty route subset of an otherwise nonempty observed pool, not proof of no funding. DAF-sponsor status does not identify an adviser or establish each grant’s fund type.",USD,,,G-237825575-202601289349302480-16234,DAF_sponsor_routed_cash_grants,sum,SAIF,,,,,,,KEEP
DN-TECHFREEDOM,280000,https://projects.propublica.org/nonprofits/full_text/202601289349302480/IRS990ScheduleI,2026-09-14,"{""G-237825575-202601289349302480-18630"": ""280,000""}","Separate route subtotal within the identified filed cash-grant pool only. A zero is an empty route subset of an otherwise nonempty observed pool, not proof of no funding. DAF-sponsor status does not identify an adviser or establish each grant’s fund type.",USD,,,G-237825575-202601289349302480-18630,DAF_sponsor_routed_cash_grants,sum,TECHFREEDOM,,,,,,,KEEP
DP-AIPI,,https://theaipi.org/donate/,2026-09-14,"{""DN-AIPI"": ""{\""ID-AIPI\"": \""We’re a donor-supported 501(c)(3) non-profit.\""}"", ""DD-AIPI"": ""{\""ID-AIPI\"": \""We’re a donor-supported 501(c)(3) non-profit.\""}""}","DAF-sponsor-routed cash divided by the sum of separately retained sponsor-routed and direct-institution cash subtotals. Coverage-limited ratio, not a share of organization revenue, all donations, declared donors, or confirmed donor-advised grants. Unknown when no identified pool exists.",,,,DN-AIPI;DD-AIPI,DAF_sponsor_route_percentage,unavailable,AIPI,,,,,,percent,OPEN
DP-AIPN,,https://projects.propublica.org/nonprofits/api/v2/organizations/994513850.json,2026-09-14,"{""DN-AIPN"": ""{\""ID-AIPN\"": \""{\\\""name\\\"":\\\""Ai Policy Network Inc\\\"",\\\""ein\\\"":994513850,\\\""subsection_code\\\"":4,\\\""ruling_date\\\"":\\\""2025-09-01\\\""}\""}"", ""DD-AIPN"": ""{\""ID-AIPN\"": \""{\\\""name\\\"":\\\""Ai Policy Network Inc\\\"",\\\""ein\\\"":994513850,\\\""subsection_code\\\"":4,\\\""ruling_date\\\"":\\\""2025-09-01\\\""}\""}""}","DAF-sponsor-routed cash divided by the sum of separately retained sponsor-routed and direct-institution cash subtotals. Coverage-limited ratio, not a share of organization revenue, all donations, declared donors, or confirmed donor-advised grants. Unknown when no identified pool exists.",,,,DN-AIPN;DD-AIPN,DAF_sponsor_route_percentage,unavailable,AIPN,,,,,,percent,OPEN
DP-ARI,0,https://projects.propublica.org/nonprofits/full_text/202513209349301211/IRS990ScheduleI,2026-09-14,"{""DN-ARI"": ""{\""G-812644663-202513209349301211-3\"": \""2,948,728\""}"", ""DD-ARI"": ""{\""G-812644663-202513209349301211-3\"": \""2,948,728\""}""}","DAF-sponsor-routed cash divided by the sum of separately retained sponsor-routed and direct-institution cash subtotals. Coverage-limited ratio, not a share of organization revenue, all donations, declared donors, or confirmed donor-advised grants. Unknown when no identified pool exists.",,,,DN-ARI;DD-ARI,DAF_sponsor_route_percentage,route_percentage,ARI,,,,,,percent,KEEP
DP-CAIS,26.70181068072427228970891588,https://projects.propublica.org/nonprofits/full_text/202413129349304911/IRS990ScheduleI,2026-09-14,"{""DN-CAIS"": ""{\""G-205205488-202413129349304911-518\"": \""1,455,200\"", \""G-205205488-202543149349305759-540\"": \""1,050,540\"", \""G-232888152-202511349349313096-3426\"": \""216,000\"", \""G-232888152-202621329349306657-3987\"": \""1,082,500\"", \""G-237825575-202431429349301368-2229\"": \""222,000\""}"", ""DD-CAIS"": ""{\""G-461008520-202441369349105564-27\"": \""5,160,000\"", \""G-461008520-202441369349105564-28\"": \""4,025,729\"", \""G-461008520-202501349349105365-237\"": \""1,866,559\""}""}","DAF-sponsor-routed cash divided by the sum of separately retained sponsor-routed and direct-institution cash subtotals. Coverage-limited ratio, not a share of organization revenue, all donations, declared donors, or confirmed donor-advised grants. Unknown when no identified pool exists.",,,,DN-CAIS;DD-CAIS,DAF_sponsor_route_percentage,route_percentage,CAIS,,,,,,percent,KEEP
DP-CAISAF,,https://projects.propublica.org/nonprofits/api/v2/organizations/932442608.json,2026-09-14,"{""DN-CAISAF"": ""{\""ID-CAISAF\"": \""{\\\""name\\\"":\\\""Center For Ai Safety Action Fund Inc\\\"",\\\""ein\\\"":932442608,\\\""subsection_code\\\"":4,\\\""ruling_date\\\"":\\\""2023-10-01\\\""}\""}"", ""DD-CAISAF"": ""{\""ID-CAISAF\"": \""{\\\""name\\\"":\\\""Center For Ai Safety Action Fund Inc\\\"",\\\""ein\\\"":932442608,\\\""subsection_code\\\"":4,\\\""ruling_date\\\"":\\\""2023-10-01\\\""}\""}""}","DAF-sponsor-routed cash divided by the sum of separately retained sponsor-routed and direct-institution cash subtotals. Coverage-limited ratio, not a share of organization revenue, all donations, declared donors, or confirmed donor-advised grants. Unknown when no identified pool exists.",,,,DN-CAISAF;DD-CAISAF,DAF_sponsor_route_percentage,unavailable,CAISAF,,,,,,percent,OPEN
DP-CONTROL,,https://find-and-update.company-information.service.gov.uk/company/15088415,2026-09-14,"{""DN-CONTROL"": ""{\""ID-CONTROL\"": \""Private Limited Company by guarantee without share capital use of 'Limited' exemption\""}"", ""DD-CONTROL"": ""{\""ID-CONTROL\"": \""Private Limited Company by guarantee without share capital use of 'Limited' exemption\""}""}","DAF-sponsor-routed cash divided by the sum of separately retained sponsor-routed and direct-institution cash subtotals. Coverage-limited ratio, not a share of organization revenue, all donations, declared donors, or confirmed donor-advised grants. Unknown when no identified pool exists.",,,,DN-CONTROL;DD-CONTROL,DAF_sponsor_route_percentage,unavailable,CONTROL,,,,,,percent,OPEN
DP-CRI,18.91891891891891891891891892,https://projects.propublica.org/nonprofits/full_text/202621329349306657/IRS990ScheduleI,2026-09-14,"{""DN-CRI"": ""{\""G-232888152-202621329349306657-4078\"": \""700,000\""}"", ""DD-CRI"": ""{\""G-461008520-202641359349102829-46\"": \""3,000,000\""}""}","DAF-sponsor-routed cash divided by the sum of separately retained sponsor-routed and direct-institution cash subtotals. Coverage-limited ratio, not a share of organization revenue, all donations, declared donors, or confirmed donor-advised grants. Unknown when no identified pool exists.",,,,DN-CRI;DD-CRI,DAF_sponsor_route_percentage,route_percentage,CRI,,,,,,percent,KEEP
DP-ENCODE,,https://encodeai.org/privacy-policy/,2026-09-14,"{""DN-ENCODE"": ""{\""ID-ENCODE\"": \""Encode AI Corporation, a 501(c)(4) social welfare organization\""}"", ""DD-ENCODE"": ""{\""ID-ENCODE\"": \""Encode AI Corporation, a 501(c)(4) social welfare organization\""}""}","DAF-sponsor-routed cash divided by the sum of separately retained sponsor-routed and direct-institution cash subtotals. Coverage-limited ratio, not a share of organization revenue, all donations, declared donors, or confirmed donor-advised grants. Unknown when no identified pool exists.",,,,DN-ENCODE;DD-ENCODE,DAF_sponsor_route_percentage,unavailable,ENCODE,,,,,,percent,OPEN
DP-ENCODER,,https://projects.propublica.org/nonprofits/api/v2/organizations/333199430.json,2026-09-14,"{""DN-ENCODER"": ""{\""ID-ENCODER\"": \""{\\\""name\\\"":\\\""Encode Research Foundation\\\"",\\\""ein\\\"":333199430,\\\""subsection_code\\\"":3,\\\""ruling_date\\\"":\\\""2025-06-01\\\""}\""}"", ""DD-ENCODER"": ""{\""ID-ENCODER\"": \""{\\\""name\\\"":\\\""Encode Research Foundation\\\"",\\\""ein\\\"":333199430,\\\""subsection_code\\\"":3,\\\""ruling_date\\\"":\\\""2025-06-01\\\""}\""}""}","DAF-sponsor-routed cash divided by the sum of separately retained sponsor-routed and direct-institution cash subtotals. Coverage-limited ratio, not a share of organization revenue, all donations, declared donors, or confirmed donor-advised grants. Unknown when no identified pool exists.",,,,DN-ENCODER;DD-ENCODER,DAF_sponsor_route_percentage,unavailable,ENCODER,,,,,,percent,OPEN
DP-FAS,36.16203909623623236667838793,https://projects.propublica.org/nonprofits/full_text/202103199349327615/IRS990ScheduleI,2026-09-14,"{""DN-FAS"": ""{\""G-205205488-202103199349327615-597\"": \""375,000\"", \""G-205205488-202223199349318287-546\"": \""395,000\"", \""G-205205488-202333189349318948-1092\"": \""312,000\"", \""G-205205488-202413129349304911-1022\"": \""200,500\"", \""G-205205488-202543149349305759-1077\"": \""333,000\"", \""G-232888152-202621329349306657-8176\"": \""70,000\"", \""G-237825575-202311359349313966-4458\"": \""310,000\"", \""G-237825575-202431429349301368-4513\"": \""298,800\"", \""G-237825575-202511339349301311-5539\"": \""25,000\"", \""G-237825575-202601289349302480-6636\"": \""10,000\""}"", ""DD-FAS"": ""{\""G-461008520-202341359349105939-42\"": \""480,000\"", \""G-461008520-202341359349105939-43\"": \""600,000\"", \""G-461008520-202341359349105939-44\"": \""187,640\"", \""G-461008520-202441369349105564-89\"": \""123,000\"", \""G-461008520-202441369349105564-90\"": \""8,125\"", \""G-461008520-202441369349105564-91\"": \""204,119\"", \""G-461008520-202441369349105564-92\"": \""204,119\"", \""G-471052538-202523119349303667-4\"": \""750,000\"", \""G-812644663-202403209349313635-21\"": \""611,000\"", \""G-812644663-202403209349313635-22\"": \""400,000\"", \""G-874657441-202441209349301334-1\"": \""543,982\""}""}","DAF-sponsor-routed cash divided by the sum of separately retained sponsor-routed and direct-institution cash subtotals. Coverage-limited ratio, not a share of organization revenue, all donations, declared donors, or confirmed donor-advised grants. Unknown when no identified pool exists.",,,,DN-FAS;DD-FAS,DAF_sponsor_route_percentage,route_percentage,FAS,,,,,,percent,KEEP
DP-FLI,100,https://projects.propublica.org/nonprofits/full_text/202003199349301770/IRS990ScheduleI,2026-09-14,"{""DN-FLI"": ""{\""G-205205488-202003199349301770-651\"": \""230,000\"", \""G-205205488-202103199349327615-665\"": \""309,000\"", \""G-205205488-202223199349318287-2610\"": \""17,200\""}"", ""DD-FLI"": ""{\""G-205205488-202003199349301770-651\"": \""230,000\"", \""G-205205488-202103199349327615-665\"": \""309,000\"", \""G-205205488-202223199349318287-2610\"": \""17,200\""}""}","DAF-sponsor-routed cash divided by the sum of separately retained sponsor-routed and direct-institution cash subtotals. Coverage-limited ratio, not a share of organization revenue, all donations, declared donors, or confirmed donor-advised grants. Unknown when no identified pool exists.",,,,DN-FLI;DD-FLI,DAF_sponsor_route_percentage,route_percentage,FLI,,,,,,percent,KEEP
DP-HORIZON,64.40058411956976498342141746,https://projects.propublica.org/nonprofits/full_text/202333189349318948/IRS990ScheduleI,2026-09-14,"{""DN-HORIZON"": ""{\""G-205205488-202333189349318948-1516\"": \""6,451,344\"", \""G-232888152-202511349349313096-10008\"": \""3,398,603\"", \""G-232888152-202621329349306657-11582\"": \""4,219,061\"", \""G-237825575-202511339349301311-7801\"": \""7,527,232\""}"", ""DD-HORIZON"": ""{\""G-461008520-202441369349105564-106\"": \""11,837,990\"", \""G-812644663-202303199349323610-25\"": \""100,000\""}""}","DAF-sponsor-routed cash divided by the sum of separately retained sponsor-routed and direct-institution cash subtotals. Coverage-limited ratio, not a share of organization revenue, all donations, declared donors, or confirmed donor-advised grants. Unknown when no identified pool exists.",,,,DN-HORIZON;DD-HORIZON,DAF_sponsor_route_percentage,route_percentage,HORIZON,,,,,,percent,KEEP
