row_id,amount,source_url,snapshot_date,verbatim_quote_from_source,note,amount_field,api_url,client_id,client_name,client_self_select,currency,dt_posted,filing_type,filing_type_display,filing_uuid,issue_codes,issue_descriptions,money_type,org_id,period,quarter,registrant_id,registrant_name,selected,source_file,verdict
L-82f50938-9f69-424b-8e0f-9664838e36a6,20000.00,https://lda.gov/filings/public/filing/82f50938-9f69-424b-8e0f-9664838e36a6/print/,2026-09-14,"{""filing_uuid"":""82f50938-9f69-424b-8e0f-9664838e36a6"",""filing_type"":""Q1"",""filing_year"":2020,""filing_period"":""first_quarter"",""income"":""20000.00"",""expenses"":null}","Latest report per registrant/client/year/quarter is eligible; registrations and superseded reports are excluded. All issues combined; no dollar allocation to AI. Income is the outside registrant’s reported fee, not lab self-reported expense. API blank amounts remain unknown.",income,https://lda.gov/api/v1/filings/82f50938-9f69-424b-8e0f-9664838e36a6/,201790,MICROSOFT CORPORATION,,USD,2020-04-20T12:12:38.570000-04:00,Q1,1st Quarter - Report,82f50938-9f69-424b-8e0f-9664838e36a6,TEC,"[""Issues related to TV White Space Spectrum""]",lobbying_external_fees,Microsoft,2020,1,401104427,"HOWARD WOOLLEY GROUP, LLC",yes,sources/lda-microsoft-2020-p1.json,KEEP
L-8326dd2d-e670-4014-bfe8-d2a6d00e7738,80000.00,https://lda.gov/filings/public/filing/8326dd2d-e670-4014-bfe8-d2a6d00e7738/print/,2026-09-14,"{""filing_uuid"":""8326dd2d-e670-4014-bfe8-d2a6d00e7738"",""filing_type"":""Q3"",""filing_year"":2023,""filing_period"":""third_quarter"",""income"":""80000.00"",""expenses"":null}","Latest report per registrant/client/year/quarter is eligible; registrations and superseded reports are excluded. All issues combined; no dollar allocation to AI. Income is the outside registrant’s reported fee, not lab self-reported expense. API blank amounts remain unknown.",income,https://lda.gov/api/v1/filings/8326dd2d-e670-4014-bfe8-d2a6d00e7738/,184147,"META PLATFORMS, INC.",False,USD,2023-10-20T13:09:35-04:00,Q3,3rd Quarter - Report,8326dd2d-e670-4014-bfe8-d2a6d00e7738,CPI;CSP;SCI,"[""Issues related to consumer privacy/data, including the American Data Privacy and Protection Act Issues related to platform integrity"", ""Issues related to content moderation, protection of users, and Communications Decency Act (CDA) Section 230 Issues related to kids online safety legislation"", ""Issues related to artificial intelligence""]",lobbying_external_fees,Meta,2023,3,313271,"AVOQ, LLC",yes,sources/lda-meta-platforms-2023-p3.json,KEEP
L-8331176d-4f98-4fc2-abd7-93da853bf69d,15000.00,https://lda.gov/filings/public/filing/8331176d-4f98-4fc2-abd7-93da853bf69d/print/,2026-09-14,"{""filing_uuid"":""8331176d-4f98-4fc2-abd7-93da853bf69d"",""filing_type"":""Q1"",""filing_year"":2021,""filing_period"":""first_quarter"",""income"":""15000.00"",""expenses"":null}","Latest report per registrant/client/year/quarter is eligible; registrations and superseded reports are excluded. All issues combined; no dollar allocation to AI. Income is the outside registrant’s reported fee, not lab self-reported expense. API blank amounts remain unknown.",income,https://lda.gov/api/v1/filings/8331176d-4f98-4fc2-abd7-93da853bf69d/,206822,MICROSOFT,,USD,2021-04-20T11:30:45.333000-04:00,Q1,1st Quarter - Report,8331176d-4f98-4fc2-abd7-93da853bf69d,SCI;TEC,"[""Broadband connectivity and access."", ""The role of technology in defense.  \nInnovations ability to strengthen national security.""]",lobbying_external_fees,Microsoft,2021,1,401105774,"CORY CROWLEY & COMPANY, LLC",yes,sources/lda-microsoft-2021-p1.json,KEEP
L-833f5243-76ee-43f5-a376-358a5bb6dd11,50000.00,https://lda.gov/filings/public/filing/833f5243-76ee-43f5-a376-358a5bb6dd11/print/,2026-09-14,"{""filing_uuid"":""833f5243-76ee-43f5-a376-358a5bb6dd11"",""filing_type"":""Q4"",""filing_year"":2023,""filing_period"":""fourth_quarter"",""income"":""50000.00"",""expenses"":null}","Latest report per registrant/client/year/quarter is eligible; registrations and superseded reports are excluded. All issues combined; no dollar allocation to AI. Income is the outside registrant’s reported fee, not lab self-reported expense. API blank amounts remain unknown.",income,https://lda.gov/api/v1/filings/833f5243-76ee-43f5-a376-358a5bb6dd11/,45802,AMAZON WEB SERVICES,False,USD,2024-01-16T12:17:18-05:00,Q4,4th Quarter - Report,833f5243-76ee-43f5-a376-358a5bb6dd11,BUD;CPI;LBR;TRD,"[""Issues related to cloud computing"", ""Issues related to cloud computing"", ""Issues related to cloud computing"", ""Online competition""]",lobbying_external_fees,Amazon,2023,4,400459252,COZEN O'CONNOR PUBLIC STRATEGIES,yes,sources/lda-amazon-2023-p4.json,KEEP
L-835e5488-0b96-49c5-93f1-06284c399c8b,50000.00,https://lda.gov/filings/public/filing/835e5488-0b96-49c5-93f1-06284c399c8b/print/,2026-09-14,"{""filing_uuid"":""835e5488-0b96-49c5-93f1-06284c399c8b"",""filing_type"":""Q4"",""filing_year"":2024,""filing_period"":""fourth_quarter"",""income"":""50000.00"",""expenses"":null}","Latest report per registrant/client/year/quarter is eligible; registrations and superseded reports are excluded. All issues combined; no dollar allocation to AI. Income is the outside registrant’s reported fee, not lab self-reported expense. API blank amounts remain unknown.",income,https://lda.gov/api/v1/filings/835e5488-0b96-49c5-93f1-06284c399c8b/,53262,"AMAZON CORPORATE, LLC",False,USD,2025-01-21T15:28:04-05:00,Q4,4th Quarter - Report,835e5488-0b96-49c5-93f1-06284c399c8b,TEC,"[""Issues related to unlicensed spectrum allocations, non-geosynchronous satellite constellations, and consumer technology devices""]",lobbying_external_fees,Amazon,2024,4,401105514,SALT POINT STRATEGIES,yes,sources/lda-amazon-2024-p5.json,KEEP
L-836b6724-174c-42e2-810c-91a3891b2d8d,40000.00,https://lda.gov/filings/public/filing/836b6724-174c-42e2-810c-91a3891b2d8d/print/,2026-09-14,"{""filing_uuid"":""836b6724-174c-42e2-810c-91a3891b2d8d"",""filing_type"":""Q4"",""filing_year"":2025,""filing_period"":""fourth_quarter"",""income"":""40000.00"",""expenses"":null}","Latest report per registrant/client/year/quarter is eligible; registrations and superseded reports are excluded. All issues combined; no dollar allocation to AI. Income is the outside registrant’s reported fee, not lab self-reported expense. API blank amounts remain unknown.",income,https://lda.gov/api/v1/filings/836b6724-174c-42e2-810c-91a3891b2d8d/,208344,MICROSOFT CORPORATION,,USD,2026-01-16T17:15:27-05:00,Q4,4th Quarter - Report,836b6724-174c-42e2-810c-91a3891b2d8d,CPI,"[""Information technology, cloud computing, artificial intelligence, Integrated Visual Augmentation System (IVAS), quantum, government procurement, and transportation issues; monitoring the FY2025 continuing resolution appropriations process; FY2026 National Defense Authorization Act (S.2296/H.R.3838/P.L.119-60), FY2026 Department of Defense Appropriations Act (H.R.4016/S.2572), and other FY2026 appropriations bills.""]",lobbying_external_fees,Microsoft,2025,4,401105870,"FORZA DC, LLC",yes,sources/lda-microsoft-2025-p3.json,KEEP
L-83819877-ff74-4396-849e-bb66cb03a70d,,https://lda.gov/filings/public/filing/83819877-ff74-4396-849e-bb66cb03a70d/print/,2026-09-14,"{""filing_uuid"":""83819877-ff74-4396-849e-bb66cb03a70d"",""filing_type"":""1TY"",""filing_year"":2023,""filing_period"":""first_quarter"",""income"":null,""expenses"":null}","Latest report per registrant/client/year/quarter is eligible; registrations and superseded reports are excluded. All issues combined; no dollar allocation to AI. Income is the outside registrant’s reported fee, not lab self-reported expense. API blank amounts remain unknown.",income/expenses,https://lda.gov/api/v1/filings/83819877-ff74-4396-849e-bb66cb03a70d/,204770,GOOGLE CLIENT SERVICES LLC (FKA GOOGLE LLC),,USD,2023-04-20T17:26:06-04:00,1TY,1st Quarter - Termination (No Activity),83819877-ff74-4396-849e-bb66cb03a70d,,[],lobbying_unquantified_report,Google,2023,1,287771,"CLARK HILL, PLC",yes,sources/lda-google-2023-p1.json,OPEN
L-83c60a15-5603-479d-8aba-9766c407b947,10000.00,https://lda.gov/filings/public/filing/83c60a15-5603-479d-8aba-9766c407b947/print/,2026-09-14,"{""filing_uuid"":""83c60a15-5603-479d-8aba-9766c407b947"",""filing_type"":""Q3"",""filing_year"":2021,""filing_period"":""third_quarter"",""income"":""10000.00"",""expenses"":null}","Latest report per registrant/client/year/quarter is eligible; registrations and superseded reports are excluded. All issues combined; no dollar allocation to AI. Income is the outside registrant’s reported fee, not lab self-reported expense. API blank amounts remain unknown.",income,https://lda.gov/api/v1/filings/83c60a15-5603-479d-8aba-9766c407b947/,206344,"META PLATFORMS, INC. (FKA FACEBOOK)",,USD,2021-11-04T11:27:57.190000-04:00,Q3,3rd Quarter - Report,83c60a15-5603-479d-8aba-9766c407b947,EDU,"[""Advocated for specific funding of computer science education.\nH.R. 3602\nS. 1394\nS. 1260""]",lobbying_external_fees,Meta,2021,3,401104048,HILLTOP ADVOCACY,yes,sources/lda-facebook-2021-p2.json,KEEP
L-83fddf92-01f1-4481-b4f8-1fefeb5d971e,50000.00,https://lda.gov/filings/public/filing/83fddf92-01f1-4481-b4f8-1fefeb5d971e/print/,2026-09-14,"{""filing_uuid"":""83fddf92-01f1-4481-b4f8-1fefeb5d971e"",""filing_type"":""Q2"",""filing_year"":2025,""filing_period"":""second_quarter"",""income"":""50000.00"",""expenses"":null}","Latest report per registrant/client/year/quarter is eligible; registrations and superseded reports are excluded. All issues combined; no dollar allocation to AI. Income is the outside registrant’s reported fee, not lab self-reported expense. API blank amounts remain unknown.",income,https://lda.gov/api/v1/filings/83fddf92-01f1-4481-b4f8-1fefeb5d971e/,197195,AMAZON,,USD,2025-07-18T11:15:10-04:00,Q2,2nd Quarter - Report,83fddf92-01f1-4481-b4f8-1fefeb5d971e,CPI;LBR,"[""Issues related to competition in technology issues; Competition and Antitrust Law Reform Act."", ""Issues related to competition in technology issues; Competition and Antitrust Law Reform Act.""]",lobbying_external_fees,Amazon,2025,2,401036920,BLOOM STRATEGIC COUNSEL,yes,sources/lda-amazon-2025-p2.json,KEEP
L-84032a3d-04eb-4eec-9e66-b36274f5e82d,20000.00,https://lda.gov/filings/public/filing/84032a3d-04eb-4eec-9e66-b36274f5e82d/print/,2026-09-14,"{""filing_uuid"":""84032a3d-04eb-4eec-9e66-b36274f5e82d"",""filing_type"":""Q4"",""filing_year"":2024,""filing_period"":""fourth_quarter"",""income"":""20000.00"",""expenses"":null}","Latest report per registrant/client/year/quarter is eligible; registrations and superseded reports are excluded. All issues combined; no dollar allocation to AI. Income is the outside registrant’s reported fee, not lab self-reported expense. API blank amounts remain unknown.",income,https://lda.gov/api/v1/filings/84032a3d-04eb-4eec-9e66-b36274f5e82d/,201059,META PLATFORMS INC (FKA FACEBOOK),,USD,2025-01-09T09:38:09-05:00,Q4,4th Quarter - Report,84032a3d-04eb-4eec-9e66-b36274f5e82d,CPI;INT,"[""Issues and discussions related to technology and the Internet including privacy, data security, research, online advertising, AI, Section 230 and online issues of discrimination, targeted harassment and cyberstalking. Discussions regarding content transparency efforts and issues related to the S.486 Honest Ads Act."", ""Issues and discussions related to technology and the Internet including privacy, data security, research, online advertising, AI, Section 230 and online issues of discrimination, targeted harassment and cyberstalking. Discussions regarding content transparency efforts and issues related to the S.486 Honest Ads Act.""]",lobbying_external_fees,Meta,2024,4,401104249,BLUE MOUNTAIN STRATEGIES,superseded_or_registration_or_incomplete_quarter,sources/lda-facebook-2024-p1.json,KEEP
L-841b19fd-eb7b-4632-9b4f-1fd38196640d,20000.00,https://lda.gov/filings/public/filing/841b19fd-eb7b-4632-9b4f-1fd38196640d/print/,2026-09-14,"{""filing_uuid"":""841b19fd-eb7b-4632-9b4f-1fd38196640d"",""filing_type"":""Q4"",""filing_year"":2022,""filing_period"":""fourth_quarter"",""income"":""20000.00"",""expenses"":null}","Latest report per registrant/client/year/quarter is eligible; registrations and superseded reports are excluded. All issues combined; no dollar allocation to AI. Income is the outside registrant’s reported fee, not lab self-reported expense. API blank amounts remain unknown.",income,https://lda.gov/api/v1/filings/841b19fd-eb7b-4632-9b4f-1fd38196640d/,206247,AMAZON WEB SERVICES,,USD,2023-01-20T12:08:10-05:00,Q4,4th Quarter - Report,841b19fd-eb7b-4632-9b4f-1fd38196640d,CPI,"[""Issues related to SAMOSA""]",lobbying_external_fees,Amazon,2022,4,296271,"MINDSET ADVOCACY, LLC",yes,sources/lda-amazon-2022-p5.json,KEEP
L-841b7906-3d61-4634-bd0e-7dd5729f8f09,50000.00,https://lda.gov/filings/public/filing/841b7906-3d61-4634-bd0e-7dd5729f8f09/print/,2026-09-14,"{""filing_uuid"":""841b7906-3d61-4634-bd0e-7dd5729f8f09"",""filing_type"":""Q4"",""filing_year"":2025,""filing_period"":""fourth_quarter"",""income"":""50000.00"",""expenses"":null}","Latest report per registrant/client/year/quarter is eligible; registrations and superseded reports are excluded. All issues combined; no dollar allocation to AI. Income is the outside registrant’s reported fee, not lab self-reported expense. API blank amounts remain unknown.",income,https://lda.gov/api/v1/filings/841b7906-3d61-4634-bd0e-7dd5729f8f09/,64974,GOOGLE CLIENT SERVICES LLC,False,USD,2026-01-20T09:44:30-05:00,Q4,4th Quarter - Report,841b7906-3d61-4634-bd0e-7dd5729f8f09,TAX,"[""Issues related to international tax and tax reform.""]",lobbying_external_fees,Google,2025,4,682,AKIN GUMP STRAUSS HAUER & FELD,yes,sources/lda-google-2025-p4.json,KEEP
L-841bc347-cbdf-4cfb-a529-3d225517b814,50000.00,https://lda.gov/filings/public/filing/841bc347-cbdf-4cfb-a529-3d225517b814/print/,2026-09-14,"{""filing_uuid"":""841bc347-cbdf-4cfb-a529-3d225517b814"",""filing_type"":""Q3"",""filing_year"":2022,""filing_period"":""third_quarter"",""income"":""50000.00"",""expenses"":null}","Latest report per registrant/client/year/quarter is eligible; registrations and superseded reports are excluded. All issues combined; no dollar allocation to AI. Income is the outside registrant’s reported fee, not lab self-reported expense. API blank amounts remain unknown.",income,https://lda.gov/api/v1/filings/841bc347-cbdf-4cfb-a529-3d225517b814/,105281,"META PLATFORMS, INC.",,USD,2022-10-20T14:25:52-04:00,Q3,3rd Quarter - Report,841bc347-cbdf-4cfb-a529-3d225517b814,TEC,"[""Issues relating to technology policy, including cyber and data security.""]",lobbying_external_fees,Meta,2022,3,5131,BAKER & HOSTETLER LLP,yes,sources/lda-meta-platforms-2022-p3.json,KEEP
L-8425967b-747f-4762-8621-9977de2e297f,20000.00,https://lda.gov/filings/public/filing/8425967b-747f-4762-8621-9977de2e297f/print/,2026-09-14,"{""filing_uuid"":""8425967b-747f-4762-8621-9977de2e297f"",""filing_type"":""Q3"",""filing_year"":2023,""filing_period"":""third_quarter"",""income"":""20000.00"",""expenses"":null}","Latest report per registrant/client/year/quarter is eligible; registrations and superseded reports are excluded. All issues combined; no dollar allocation to AI. Income is the outside registrant’s reported fee, not lab self-reported expense. API blank amounts remain unknown.",income,https://lda.gov/api/v1/filings/8425967b-747f-4762-8621-9977de2e297f/,203306,"META PLATFORMS, INC.",,USD,2023-10-19T00:10:27-04:00,Q3,3rd Quarter - Report,8425967b-747f-4762-8621-9977de2e297f,BAN;CPI;MIA,"[""Privacy Issues."", ""Issues related to Cooper Davis Act."", ""Section 230 of the Communications Decency Act.""]",lobbying_external_fees,Meta,2023,3,401105150,"MASON STREET CONSULTING, LLC",yes,sources/lda-meta-platforms-2023-p3.json,KEEP
L-84321e78-5b59-4015-accd-037e40c4ddc7,50000.00,https://lda.gov/filings/public/filing/84321e78-5b59-4015-accd-037e40c4ddc7/print/,2026-09-14,"{""filing_uuid"":""84321e78-5b59-4015-accd-037e40c4ddc7"",""filing_type"":""Q1"",""filing_year"":2024,""filing_period"":""first_quarter"",""income"":""50000.00"",""expenses"":null}","Latest report per registrant/client/year/quarter is eligible; registrations and superseded reports are excluded. All issues combined; no dollar allocation to AI. Income is the outside registrant’s reported fee, not lab self-reported expense. API blank amounts remain unknown.",income,https://lda.gov/api/v1/filings/84321e78-5b59-4015-accd-037e40c4ddc7/,201627,GOOGLE CLIENT SERVICES L.L.C.,,USD,2024-04-19T19:09:28-04:00,Q1,1st Quarter - Report,84321e78-5b59-4015-accd-037e40c4ddc7,CPI;TAX;TRD,"[""General tax issues related to technology including digital service taxation"", ""Issues related to international trade"", ""Issues affecting the computer technology industry, such as online consumer protection, privacy, competition, and cloud computing""]",lobbying_external_fees,Google,2024,1,401104374,LINCOLN PARK GROUP L.L.C.,yes,sources/lda-google-2024-p1.json,KEEP
L-84486cb9-c604-477f-824d-6fa04def5259,50000.00,https://lda.gov/filings/public/filing/84486cb9-c604-477f-824d-6fa04def5259/print/,2026-09-14,"{""filing_uuid"":""84486cb9-c604-477f-824d-6fa04def5259"",""filing_type"":""Q3"",""filing_year"":2019,""filing_period"":""third_quarter"",""income"":""50000.00"",""expenses"":null}","Latest report per registrant/client/year/quarter is eligible; registrations and superseded reports are excluded. All issues combined; no dollar allocation to AI. Income is the outside registrant’s reported fee, not lab self-reported expense. API blank amounts remain unknown.",income,https://lda.gov/api/v1/filings/84486cb9-c604-477f-824d-6fa04def5259/,126075,"GOOGLE, INC.",,USD,2019-10-18T09:37:41.833000-04:00,Q3,3rd Quarter - Report,84486cb9-c604-477f-824d-6fa04def5259,CPT;GOV,"[""Copyright Issues."", ""Intellectual Property issues.""]",lobbying_external_fees,Google,2019,3,18978,HUNTON ANDREWS KURTH LLP,yes,sources/lda-google-2019-p3.json,KEEP
L-845ac1ef-1543-4026-8619-c7ed8f201074,15000.00,https://lda.gov/filings/public/filing/845ac1ef-1543-4026-8619-c7ed8f201074/print/,2026-09-14,"{""filing_uuid"":""845ac1ef-1543-4026-8619-c7ed8f201074"",""filing_type"":""Q4"",""filing_year"":2023,""filing_period"":""fourth_quarter"",""income"":""15000.00"",""expenses"":null}","Latest report per registrant/client/year/quarter is eligible; registrations and superseded reports are excluded. All issues combined; no dollar allocation to AI. Income is the outside registrant’s reported fee, not lab self-reported expense. API blank amounts remain unknown.",income,https://lda.gov/api/v1/filings/845ac1ef-1543-4026-8619-c7ed8f201074/,206822,MICROSOFT,,USD,2024-02-02T10:41:09-05:00,Q4,4th Quarter - Report,845ac1ef-1543-4026-8619-c7ed8f201074,IMM;SCI;TEC,"[""Broadband in rural communities."", ""Artificial intelligence - tracking potential legislation and hearings on this issue."", ""Monitoring issues related to general immigration reform which may affect high skilled workers.""]",lobbying_external_fees,Microsoft,2023,4,401105774,"CORY CROWLEY & COMPANY, LLC",yes,sources/lda-microsoft-2023-p4.json,KEEP
L-847a9df3-6cf6-46d6-af05-c425a977a1cc,30000.00,https://lda.gov/filings/public/filing/847a9df3-6cf6-46d6-af05-c425a977a1cc/print/,2026-09-14,"{""filing_uuid"":""847a9df3-6cf6-46d6-af05-c425a977a1cc"",""filing_type"":""Q2"",""filing_year"":2021,""filing_period"":""second_quarter"",""income"":""30000.00"",""expenses"":null}","Latest report per registrant/client/year/quarter is eligible; registrations and superseded reports are excluded. All issues combined; no dollar allocation to AI. Income is the outside registrant’s reported fee, not lab self-reported expense. API blank amounts remain unknown.",income,https://lda.gov/api/v1/filings/847a9df3-6cf6-46d6-af05-c425a977a1cc/,190852,"GOOGLE CLIENT SERVICES, LLC",False,USD,2021-07-20T17:52:24.173000-04:00,Q2,2nd Quarter - Report,847a9df3-6cf6-46d6-af05-c425a977a1cc,GOV;HOM;IMM;LBR,"[""Privacy issues related to use of online data."", ""Issues related to cybersecurity; and cybersecurity proposals."", ""Competition issues related to online services."", ""H1-B nonimmigrant visa reforms; H-4 visa changes; Issues related to DACA implementation/reforms.""]",lobbying_external_fees,Google,2021,2,400432093,CAPITOL LEGISLATIVE STRATEGIES LLC,yes,sources/lda-google-2021-p2.json,KEEP
L-848849d1-bb18-4a39-acf3-02bf97bd5666,10000.00,https://lda.gov/filings/public/filing/848849d1-bb18-4a39-acf3-02bf97bd5666/print/,2026-09-14,"{""filing_uuid"":""848849d1-bb18-4a39-acf3-02bf97bd5666"",""filing_type"":""Q4"",""filing_year"":2021,""filing_period"":""fourth_quarter"",""income"":""10000.00"",""expenses"":null}","Latest report per registrant/client/year/quarter is eligible; registrations and superseded reports are excluded. All issues combined; no dollar allocation to AI. Income is the outside registrant’s reported fee, not lab self-reported expense. API blank amounts remain unknown.",income,https://lda.gov/api/v1/filings/848849d1-bb18-4a39-acf3-02bf97bd5666/,206367,GOOGLE CLIENT SERVICES LLC (FKA GOOGLE),,USD,2022-01-20T12:27:18.283000-05:00,Q4,4th Quarter - Report,848849d1-bb18-4a39-acf3-02bf97bd5666,EDU,"[""Advocated for specific funding of computer science education.\nH.R. 3602\nS. 1394\nS. 1260""]",lobbying_external_fees,Google,2021,4,401104048,HILLTOP ADVOCACY,yes,sources/lda-google-2021-p4.json,KEEP
L-849a1008-83a5-45ad-8507-013d10df9668,30000.00,https://lda.gov/filings/public/filing/849a1008-83a5-45ad-8507-013d10df9668/print/,2026-09-14,"{""filing_uuid"":""849a1008-83a5-45ad-8507-013d10df9668"",""filing_type"":""Q4"",""filing_year"":2019,""filing_period"":""fourth_quarter"",""income"":""30000.00"",""expenses"":null}","Latest report per registrant/client/year/quarter is eligible; registrations and superseded reports are excluded. All issues combined; no dollar allocation to AI. Income is the outside registrant’s reported fee, not lab self-reported expense. API blank amounts remain unknown.",income,https://lda.gov/api/v1/filings/849a1008-83a5-45ad-8507-013d10df9668/,201627,GOOGLE CLIENT SERVICES L.L.C.,,USD,2020-01-14T13:32:12.147000-05:00,Q4,4th Quarter - Report,849a1008-83a5-45ad-8507-013d10df9668,COM;CPI;TRD,"[""Issues related to telecommunications policy"", ""Issues related to international trade"", ""Issues affecting the computer technology industry, such as online consumer protection, electronic communications privacy, competition, trade, and taxes.""]",lobbying_external_fees,Google,2019,4,401104374,LINCOLN PARK GROUP L.L.C.,yes,sources/lda-google-2019-p4.json,KEEP
L-84c1ad50-f608-42f5-a644-0d8161466bdd,20000.00,https://lda.gov/filings/public/filing/84c1ad50-f608-42f5-a644-0d8161466bdd/print/,2026-09-14,"{""filing_uuid"":""84c1ad50-f608-42f5-a644-0d8161466bdd"",""filing_type"":""1TY"",""filing_year"":2024,""filing_period"":""first_quarter"",""income"":""20000.00"",""expenses"":null}","Latest report per registrant/client/year/quarter is eligible; registrations and superseded reports are excluded. All issues combined; no dollar allocation to AI. Income is the outside registrant’s reported fee, not lab self-reported expense. API blank amounts remain unknown.",income,https://lda.gov/api/v1/filings/84c1ad50-f608-42f5-a644-0d8161466bdd/,45802,AMAZON WEB SERVICES,False,USD,2024-04-19T15:36:37-04:00,1TY,1st Quarter - Termination (No Activity),84c1ad50-f608-42f5-a644-0d8161466bdd,,[],lobbying_external_fees,Amazon,2024,1,400459252,COZEN O'CONNOR PUBLIC STRATEGIES,yes,sources/lda-amazon-2024-p1.json,KEEP
L-84e84e27-4de9-4963-abc5-ce9c74be0648,45000.00,https://lda.gov/filings/public/filing/84e84e27-4de9-4963-abc5-ce9c74be0648/print/,2026-09-14,"{""filing_uuid"":""84e84e27-4de9-4963-abc5-ce9c74be0648"",""filing_type"":""Q2"",""filing_year"":2023,""filing_period"":""second_quarter"",""income"":""45000.00"",""expenses"":null}","Latest report per registrant/client/year/quarter is eligible; registrations and superseded reports are excluded. All issues combined; no dollar allocation to AI. Income is the outside registrant’s reported fee, not lab self-reported expense. API blank amounts remain unknown.",income,https://lda.gov/api/v1/filings/84e84e27-4de9-4963-abc5-ce9c74be0648/,198599,META PLATFORMS INC (FORMERLY FACEBOOK INC AND VARIOUS SUBSIDIARIES),,USD,2023-07-19T22:21:09-04:00,Q2,2nd Quarter - Report,84e84e27-4de9-4963-abc5-ce9c74be0648,LBR;SCI,"[""Privacy, cybersecurity, Section 230"", ""Antitrust""]",lobbying_external_fees,Meta,2023,2,401103327,OFF HILL STRATEGIES L.L.C.,yes,sources/lda-facebook-2023-p1.json,KEEP
L-84edc7e3-7e08-46db-8f24-8f2f4da46185,60000.00,https://lda.gov/filings/public/filing/84edc7e3-7e08-46db-8f24-8f2f4da46185/print/,2026-09-14,"{""filing_uuid"":""84edc7e3-7e08-46db-8f24-8f2f4da46185"",""filing_type"":""Q2"",""filing_year"":2024,""filing_period"":""second_quarter"",""income"":""60000.00"",""expenses"":null}","Latest report per registrant/client/year/quarter is eligible; registrations and superseded reports are excluded. All issues combined; no dollar allocation to AI. Income is the outside registrant’s reported fee, not lab self-reported expense. API blank amounts remain unknown.",income,https://lda.gov/api/v1/filings/84edc7e3-7e08-46db-8f24-8f2f4da46185/,202412,AMAZON CORPORATE LLC,,USD,2024-07-22T22:24:09-04:00,Q2,2nd Quarter - Report,84edc7e3-7e08-46db-8f24-8f2f4da46185,CSP;EDU;IMM;LBR;TRA,"[""Monitor issues related to Immigration reform; visas and workforce policies."", ""Oversight issues related to the workforce. Issues related to antitrust policy."", ""Issues related to workforce development. Issues related to worker safety."", ""Issues related to transportation infrastructure and safety"", ""Issues related to privacy.""]",lobbying_external_fees,Amazon,2024,2,401104703,"FEDERAL STREET STRATEGIES, LLC",yes,sources/lda-amazon-2024-p3.json,KEEP
L-84f47b0b-476a-4d09-a1be-652930c37fca,30000.00,https://lda.gov/filings/public/filing/84f47b0b-476a-4d09-a1be-652930c37fca/print/,2026-09-14,"{""filing_uuid"":""84f47b0b-476a-4d09-a1be-652930c37fca"",""filing_type"":""Q2"",""filing_year"":2020,""filing_period"":""second_quarter"",""income"":""30000.00"",""expenses"":null}","Latest report per registrant/client/year/quarter is eligible; registrations and superseded reports are excluded. All issues combined; no dollar allocation to AI. Income is the outside registrant’s reported fee, not lab self-reported expense. API blank amounts remain unknown.",income,https://lda.gov/api/v1/filings/84f47b0b-476a-4d09-a1be-652930c37fca/,157631,"GOOGLE, INC.",,USD,2020-08-05T10:27:43.503000-04:00,Q2,2nd Quarter - Report,84f47b0b-476a-4d09-a1be-652930c37fca,LBR,"[""competition policy""]",lobbying_external_fees,Google,2020,2,51753,I STREET ADVOCATES,yes,sources/lda-google-2020-p2.json,KEEP
L-85285b7d-3348-45d0-80a7-3c51d4ed49f6,40000.00,https://lda.gov/filings/public/filing/85285b7d-3348-45d0-80a7-3c51d4ed49f6/print/,2026-09-14,"{""filing_uuid"":""85285b7d-3348-45d0-80a7-3c51d4ed49f6"",""filing_type"":""Q2"",""filing_year"":2022,""filing_period"":""second_quarter"",""income"":""40000.00"",""expenses"":null}","Latest report per registrant/client/year/quarter is eligible; registrations and superseded reports are excluded. All issues combined; no dollar allocation to AI. Income is the outside registrant’s reported fee, not lab self-reported expense. API blank amounts remain unknown.",income,https://lda.gov/api/v1/filings/85285b7d-3348-45d0-80a7-3c51d4ed49f6/,50383,"META PLATFORMS, INC.",False,USD,2022-07-18T13:00:52-04:00,Q2,2nd Quarter - Report,85285b7d-3348-45d0-80a7-3c51d4ed49f6,LAW,"[""Privacy shield S. 2992, the American Innovation and Choice Online Act""]",lobbying_external_fees,Meta,2022,2,296271,"MINDSET ADVOCACY, LLC",yes,sources/lda-meta-platforms-2022-p2.json,KEEP
